"Not sure what PayPal payment method to use? Click <a href=""%s"" target=""_blank"">here</a> to learn more.","Bạn chưa biết nên dùng phương pháp thanh toán PayPal nào? Nhấn <a href=""%s"" target=""_blank"">vào đây</a> để tìm hiểu thêm."
"Note: %s","Ghi chú: %s"
"Nothing to fetch because of an empty configuration.","Không thể nạp vì cấu hình trống."
"Notice that PayPal can handle up to 10 shipping options. That is why Magento will transfer only first 10 cheapest shipping options if there are more than 10 available.","Lưu ý rằng PayPal có thể xử lý lên đến 10 tùy chọn vận chuyển. Đó là lý do tại sao Magento sẽ chỉ chuyển giao 10 tùy chọn vận chuyển rẻ nhất nếu có hơn 10 tùy chọn."
"Notified customer about creditmemo #%s.","Đã thông báo khách hàng về chứng từ ghi có #%s."
"Notified customer about invoice #%s.","Đã thông báo khách hàng về hóa đơn #%s."
"Now accepting PayPal (150 X 40)","Hiện đang chấp nhận PayPal (150 X 40)"
"Now accepting PayPal (150 X 60)","Hiện đang chấp nhận PayPal (150 X 60)"
"Number of Child Authorizations","Số lượng ủy quyền con"
"Open Authorization","Cho phép ủy quyền"
"Order","Đơn hàng"
"Order ID","ID đơn hàng"
"Order Valid Period (days)","Thời gian đặt hàng đúng (ngày)"
"Ordered amount of %s.","Số lượng đặt hàng của %s."
"Ordering amount of %s is pending approval on gateway.","Số lượng đặt hàng của %s đang chờ phê duyệt ở cổng thanh toán."
"Page Background Color","Màu nền của trang"
"Page Style","Kiểu trang"
"Part of the address information matched","Một phần thông tin địa chỉ phù hợp"
"Partner","Đối tác"
"Pasarela integral","Pasarela integral"
"Password","Mật khẩu"
"PayPal All-in-One Payment Solutions&nbsp;&nbsp;<i>Accept and process credit cards and PayPal payments.</i>","PayPal All-in-One Payment Solutions&nbsp;&nbsp;<i>Chấp nhận và xử lý thanh toán thẻ tín dụng và PayPal.</i>"
"PayPal Balance Manager function of PayPal account","Chức năng quản lý số dư PayPal của tài khoản PayPal"
"PayPal Billing Agreement Settings","Cài đặt thỏa thuận thanh toán PayPal"
"PayPal Buyer Warranty Bonus","Tiền thưởng bảo đảm người mua PayPal"
"PayPal Debit Card Cash Advance","Tiền ứng trước thẻ ghi nợ PayPal"
"PayPal Debit Card Withdrawal from ATM","Rút tiền thẻ ghi nợ PayPal từ ATM"
"PayPal Express Checkout","Thanh toán nhanh PayPal"
"PayPal Express Checkout Shortcut Wrapper","Toàn trang đường tắt Thanh toán nhanh PayPal"
"PayPal Express Checkout Token does not exist.","Token Thanh toán nhanh PayPal không tồn tại."
"PayPal Express Checkout is not enabled.","Thanh toán nhanh PayPal không được kích hoạt."
"PayPal Express Checkout lets you give customers access to financing through Paypal Credit&#174; - at no additional cost to you.
                                        You get paid up front, even though customers have more time to pay. A pre-integrated payment button lets customers pay quickly with Paypal Credit&#174;.
                                        <a href=""https://www.paypal.com/webapps/mpp/promotional-financing"" target=""_blank"">Learn More</a>
                                                ","PayPal Express Checkout lets you give customers access to financing through Paypal Credit&#174; - at no additional cost to you.
                                        You get paid up front, even though customers have more time to pay. A pre-integrated payment button lets customers pay quickly with Paypal Credit&#174;.
                                        <a href=""https://www.paypal.com/webapps/mpp/promotional-financing"" target=""_blank"">Learn More</a>
                                                "
"PayPal Express Order Review Form","Form xem lại đơn hàng PayPal Express"
"PayPal Fee Information","Thông tin phí PayPal"
"PayPal Merchant Pages Style","Kiểu trang người bán PayPal"
"PayPal Payment Gateways","Cổng thanh toán PayPal"
"PayPal Payment Solutions","Giải pháp thanh toán PayPal"
"PayPal Pro","PayPal Pro"
"PayPal Product Logo","Logo sản phẩm PayPal"
"PayPal Protection Bonus","Tiền thưởng bảo vệ PayPal"
"PayPal Reference ID","ID tham chiếu PayPal"
"PayPal Reference ID Type","Loại ID tham chiếu PayPal"
"PayPal Settlement Reports","Báo cáo giải quyết PayPal"
"PayPal Website Payments Standard","Thanh toán webiste PayPal tiêu chuẩn"
"PayPal certificate does not exist.","Chứng nhận PayPal không tồn tại."
"PayPal certificate file is empty.","Tệp chứng nhận PayPal trống."
"PayPal does not support processing orders with zero amount. To complete your purchase, proceed to the standard checkout process.","PayPal không hỗ trợ xử lý đơn hàng với số tiền bằng 0. Để hoàn thành mua hàng, hãy tiến hành quá trình thanh toán tiêu chuẩn."
"PayPal gateway has rejected request. %s","Cổng thanh toán PayPal đã từ chối yêu cầu. %s"
"PayPal recommends that you set up an additional User on your account at manager.paypal.com","PayPal khuyên bạn nên thiết lập thêm Người dùng trên tài khoản của bạn ở manager.paypal.com"
"PayPal recommends you set up an additional User on your account at manager.paypal.com, instead of entering your admin username and password here. This will enhance your security and prevent service interruptions if you later change your password. If you do not want to set up an additional User, you can re-enter your Merchant Login here.","PayPal khuyên bạn nên thiết lập thêm Người dùng trên tài khoản của bạn ở manager.paypal.com, thay vì nhập vào tên và mật khẩu quản trị ở đây. Điều này sẽ gia tăng tính bảo mật và ngăn chặn các gián đoạn dịch vụ nếu bạn đổi mật khẩu về sau. Nếu bạn không muốn thiết lập thêm Người dùng, bạn có thể nhập lại Đăng nhập người bán ở đây."
"PayPal response hasn't required fields.","Phản hồi PayPal không phải là trường bắt buộc."
"PayPal retains reports for 45 days.","PayPal duy trì báo cáo trong vòng 45 ngày."
"PayPal/Centinel Electronic Commerce Indicator","Chỉ số thương mại điện tử PayPal/Centinel"
"PayPal/Centinel Visa Payer Authentication Service Result","Kết quả xác thực Visa của người thanh toán PayPal/Centinel"
"Payer Address ID","ID địa chỉ người thanh toán"
"Payer Address Status","Trạng thái địa chỉ người thanh toán"
"Payer Email","Email người thanh toán"
"Payer ID","ID người thanh toán"
"Payer Status","Tình trạng người thanh toán"
"Payer is not identified.","Không xác định được người thanh toán."
"Payflow Link","Liên kết Payflow"
"Payflow Link (Includes Express Checkout)","Liên kết Payflow (Bao gồm Thanh toán nhanh)"
"Payflow Pro","Payflow Pro"
"Payflow Pro (Includes Express Checkout)","Payflow Pro (Bao gồm thanh toán nhanh)"
"Payflow Pro and Express Checkout","Payflow Pro và thanh toán nhanh"
"Payment Action","Hoạt động thanh toán"
"Payment Applicable From","Thanh toán khả dụng từ"
"Payment Method","Phương pháp thanh toán"
"Payment Refund initiated by merchant","Hoàn tiền thanh toán được khởi tạo bởi người bán"
"Payment has been declined. Please try again.","Thanh toán bị từ chối. Vui lòng thử lại."
"Payment transactions disallow storing objects.","Giao dịch thanh toán không cho phép đối tượng đang lưu trữ."
"Payments Advanced","Thanh toán nâng cao"
"Payments Advanced (Includes Express Checkout)","Thanh toán nâng cao (bao gồm thanh toán nhanh)"
"Payments Pro (Includes Express Checkout)","Thanh toán Pro (Bao gồm thanh toán nhanh)"
"Payments Pro Hosted Solution","Payments Pro Hosted Solution"
"Payments Pro and Express Checkout","Thanh toán Pro và Thanh toán nhanh"
"Payments Standard","Thanh toán tiêu chuẩn"
"Payments Standard (Includes Express Checkout)","Thanh toán tiêu chuẩn (Bao gồm thanh toán nhanh)"
"Payments by PayPal (150 X 40)","Thanh toán bằng PayPal (150 X 40)"
"Payments by PayPal (150 X 60)","Thanh toán bằng PayPal (150 X 60)"
"Pending PayPal","Chờ xử lý PayPal"
"Place Order","Đặt hàng"
"Please agree to all the terms and conditions before placing the order.","Vui lòng đồng ý các điều khoản và điều kiện trước khi đặt hàng."
"Please do not refresh the page until you complete payment.","Vui lòng không tải lại trang cho đến khi bạn hoàn thành thanh toán."
"Please re-enable the previously enabled payment solutions.","Vui lòng kích hoạt lại giải pháp thanh toán đã được kích hoạt trước đó."
"Please select a shipping method...","Vui lòng chọn một phương pháp vận chuyển..."
"Please select region, state or province","Vui lòng chọn vùng hoặc tỉnh/thành"
"Please update order data to get shipping methods and rates","Vui lòng cập nhật dữ liệu đơn hàng để nhận phương thức và tỷ lệ vận chuyển"
"Points Incentive Redemption","Điểm thưởng giảm giá"
"Position","Vị trí"
"Postage Payment to either USPS or UPS","Cước phí thanh toán cho cả USPS hoặc UPS"
"Preapproved Payment (BillUser API), either sent or received","Thanh toán chấp thuận trước (API người thanh toán), được gửi hoặc nhận"
"Preapproved Payment ID","ID Thanh toán chấp thuận trước"
"Price","Giá"
"Pro","Pro"
"Process payments using your own internet merchant account.","Xử lý thanh toán sử dụng tài khoản thương mại internet của bạn."
"Product","Sản phẩm"
"Product Name","Tên sản phẩm"
"Proxy Host","Máy chủ Proxy"
"Proxy Port","Cổng Proxy"
"Publisher ID","ID nhà xuất bản"
"Qty","Số lượng"
"Reauthorization","Tái ủy quyền"
"Reference Information","Thông tin tham chiếu"
"Refunded amount of %s. Transaction ID: ""%s""","Số tiền hoàn trả của %s. ID giao dịch: ""%s"""
"Reimbursement for a chargeback.","Bồi thưởng cho một hoàn trả."
"Reimbursement of Chargeback","Bồi thường cho hoàn trả"
"Report Date","Ngày báo cáo"
"Reports","Báo cáo"
"Require CVV Entry","CVV yêu cầu nhập vào"
"Require Customer's Billing Address","Yêu cầu địa chỉ thanh toán của khách hàng"
"Required PayPal Settings","Yêu cầu cài đặt PayPal"
"Required Settings","Yêu cầu cài đặt"
"Required to display a banner","Yêu cầu hiển thị banner"
"Reversal","Hoàn trả"
"Reversal of General Account Hold","Giữ hoàn trả của tài khoản chung"
"Reversal of Points Usage","Hoàn trả của sử dụng điểm"
"Reversal of an adjustment.","Hoàn trả của một điều chỉnh."
"Reversal of hold for Dispute Investigation","Giữ hoàn trả cho điều tra tranh chấp"
"Review Order","Xem lại đơn hàng"
"Reward Voucher Redemption","Phiếu giảm giá điểm thưởng"
"SFTP Credentials","Giấy chứng nhận SFTP"
"Sale","Bán hàng"
"Sales","Doanh số"
"Same as shipping","Giống với vận chuyển"
"Sandbox Credentials","Giấy chứng nhận Sandbox"
"Sandbox Mode","Chế độ Sandbox"
"Schedule","Lịch trình"
"Schedule description is too long.","Mô tả lịch trình quá dài."
"Scheduled Fetching","Đang tải lịch trình"
"Select a Payment Solution","Chọn một giải pháp thanh toán"
"Send Email Confirmation","Gửi email xác nhận"
"Server Error. Please try again.","Máy chủ lỗi. Vui lòng thử lại."
"Settlement Consolidation","Hợp nhất giải quyết"
"Settlement Report Settings","Thiết lập giải quyết báo cáo"
"Settlement of a chargeback.","Giải quyết một hoàn trả."
"Severe 3D Secure Card Validation","Xác nhận an toàn thẻ 3D chặt chẽ"
"Severe Validation Removes Chargeback Liability on Merchant","Loại bỏ trách nhiệm pháp lý xác nhận hoàn trả đối với người bán"
"Severe validation removes chargeback liability on merchant.","Loại bỏ trách nhiệm pháp lý xác nhận hoàn trả đối với người bán."
"Shipping","Vận chuyển"
"Shipping Address","Địa chỉ vận chuyển"
"Shipping Information","Thông tin vận chuyển"
"Shipping Method","Phương pháp vận chuyển"
"Shop now using (150 X 40)","Cửa hàng đang sử dụng (150 X 40)"
"Shop now using (150 X 60)","Cửa hàng đang sử dụng (150 X 60)"
"Shortcut","Lối tắt"
"Shortcut Buttons Flavor","Nút lối tắt"
"Sidebar (right)","Thanh trượt (bên phải)"
"Sign a billing agreement to streamline further purchases with PayPal.","Ký thỏa thuận thanh toán để xét duyệt các lần mua hàng sau với PayPal."
"Size","Kích thước"
"Skip Order Review Step","Bỏ qua bước xem lại đơn hàng"
"Solo","Đơn hàng lẻ"
"Some PayPal solutions conflict.","Một vài giải pháp PayPal có xung đột."
"Sorry, no quotes are available for this order at this time.","Xin lỗi, hiện không có gợi ý nào cho đơn hàng này."
"Sort Order","Thứ tự đơn hàng"
"Specifies what the Authorization Honor Period is on the merchant’s PayPal account. It must mirror the setting in PayPal.","Chỉ định Khoảng thời gian ủy quyền là gì trên tài khoản thương mại PayPal. Nó phải phản ánh cài đặt trong PayPal."
"Specifies what the Order Valid Period is on the merchant’s PayPal account. It must mirror the setting in PayPal.","Chỉ định Khoảng thời gian đặt hàng đúng là gì trên tài khoản thương mại PayPal. Nó phải phản ánh cài đặt trong PayPal."
"Static","Tĩnh"
"Street Address","Địa chỉ đường"
"Street Address %s","Địa chỉ đường %s"
"Submitting order information...","Đang gửi thông tin đơn hàng..."
"Subscriber name is too long.","Tên đăng ký theo dõi quá dài."
"Subscription ID","ID đăng ký theo dõi"
"Subscription Payment, either payment sent or payment received","Đăng ký theo dõi thanh toán, dù cho là thanh toán gửi đi hay nhận được"
"Subtotal","Tổng số tiền"
"Summary Text for Aggregated Cart","Văn bản tóm tắt cho giỏ hàng"
"Supporting of American Express cards require additional agreement. Learn more at <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>.","Hỗ trợ thẻ  American Express yêu cầu thỏa thuận bổ sung khác. Tìm hiểu thêm tại <a href=""http://www.paypal.com/amexupdate"">http://www.paypal.com/amexupdate</a>."
"Switch/Maestro","Switch/Maestro"
"Telephone","Số điện thoại"
"Test Mode","Chế độ kiểm tra"
"The background color for the checkout page around the header and payment form.","Màu nền cho trang thanh toán quanh tiêu đề và form thanhh toán."
"The background color for the header of the checkout page. Case-insensitive six-character HTML hexadecimal color code in ASCII.","Màu nền cho tiêu đề trang thanh toán. Sáu ký tự phân biệt chữ hoa chữ thường HTML có mã màu thập lục phân trong ASCII."
"The default number of child authorizations in your PayPal account is 1. To do multiple authorizations please contact PayPal to request an increase.","Số lượng mặc định của ủy quyền con trong tài khoản PayPal của ban là 1. Để tiến hành nhiều ủy quyền, vui lòng liên hệ PayPal để yêu cầu tăng thêm."
"The image at the top left of the checkout page. Max size is 750x90-pixel. <strong style=""color:red"">https</strong> is highly encouraged.","Hình ảnh ở phía trên bên trái của trang thanh toán. Kích thước tối đa là 750x90-pixel. <strong style=""color:red"">https</strong> được khuyến khích."
"The maximum number of child authorizations is reached.","Đã đạt đến số lượng tối đa của ủy quyền con."
"The merchant account is not yet verified.","Tài khoản thương mại chưa được xác thực."
"The payment curency does not match any of the merchant\'s balances currency.","Ngoại tệ thanh toán không phù hợp với bất kỳ ngoại tệ nào của số dư người bán"
"The payment eCheck is not yet cleared.","Thanh toán séc điện tử không rõ ràng."
"The payment is authorized but not settled.","Thanh toán được ủy quyền nhưng chưa không được giải quyết."
"The payment is pending because it was made to an email address that is not yet registered or confirmed.","Đang chờ thanh toán vì nó được thực hiện tới địa chỉ email chưa được đăng ký hoặc xác nhận."
"The payment is pending while it is being reviewed by PayPal for risk.","Đang chờ thanh toán trong khi được xem xét lại các rủi ro bởi PayPal."
"The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.","Thanh toán thực hiện thông qua thẻ tín dụng. Để nhận được thanh toán người bán phải cập nhật tài khoản sang trạng thái Cao cấp hoặc Thương gia."
"There is already another PayPal solution enabled. Enable this solution instead?","Đã có một giải pháp PayPal khác đã được kích hoạt. Thay bằng kích hoạt giải pháp này?"
"There was an error processing your order. Please contact us or try again later.","Có lỗi xảy ra khi xử lý đơn hàng của bạn. Vui lòng liên hệ với chúng tôi hoặc thử lại sau."
"This feature needs be enabled first for the merchant account through PayPal technical support.","Tính năng này phải được kích hoạt trước với tài khoản thương mại thông qua hỗ trợ kĩ thuật PayPal."
"This operation requires an existing transaction object.","Hoạt động này yêu cầu một chủ thể giao dịch đang tồn tại."
"Time of Day","Giờ của ngày"
"Title","Tiêu đề"
"To proceed to Checkout, please log in using your email address.","Để tiến hành thanh toán, vui lòng đăng nhập sử dụng địa chỉ email của bạn."
"Transaction ID","ID Giao dịch"
"Transaction ID must not be empty.","ID giao dịch không được để trống."
"Transaction ID: ""%s""","ID giao dịch: ""%s"""
"Transaction Information","Thông tin giao dịch"
"Transaction reversal by PayPal administrators.","Hoàn trả giao dịch bởi quản trị viên PayPal."
"Transaction reversal due to fraud detected by PayPal administrators.","Hoàn trả giao dịch vì hành vi lừa đảo phát hiện bởi quản trị viên PayPal."
"Transfer Cart Line Items","Chuyển giao chi tiết đơn hàng"
"Transfer Shipping Options","Chuyển giao tùy chọn vận chuyển"
"Triggered Fraud Filters","Kích hoạt bộ lọc lừa đảo"
"URL method for Cancel URL and Return URL","Phương pháp URL cho URL hủy và URL quay lại"
"Unable to cancel Express Checkout.","Không thể hủy thanh toán nhanh."
"Unable to change status. Current status is not correspond to real status.","Không thể thay đổi trạng thái. Trạng thái hiện tại không phù hợp với tình trạng thực tế."
"Unable to communicate with the PayPal gateway.","Không thể kết nối với cổng thanh toán PayPal."
"Unable to initialize Express Checkout review.","Không thể khởi tạo Xem lại thanh toán nhanh."
"Unable to initialize Express Checkout.","Không thể khởi tạo thanh toán nhanh."
"Unable to place the order.","Không thể đặt hàng."
"Unable to process Express Checkout approval.","Không thể tiến hành chấp thuận Thanh toán nhanh."
"Unable to start Express Checkout.","Không thể bắt đầu thanh toán nhanh."
"Unable to update shipping method.","Không thể cập nhật phương pháp vận chuyển."
"Unknown Error. Please try again later.","Lỗi không xác định. Vui lòng thử lại sau."
"Unknown reason. Please contact PayPal customer service.","Không rõ nguyên nhân. Vui lòng liên hệ dịch vụ khách hàng PayPal."
"Update Shipping Method","Cập nhật phương pháp vận chuyển"
"Use Proxy","Sử dụng Proxy"
"Use colon to specify port. For example: ""test.example.com:5224"".","Sử dụng dấu hai chấm để xác định cổng. Ví dụ: ""test.example.com:5224""."
"User","Người dùng"
"User-initiated Currency Conversion","Chuyển đổi ngoại tệ của người dùng ban đầu"
"Uses store frontend name by default.","Sử dụng tên cửa hàng ở trang giao diện người dùng là mặc định."
"VAT Number","Mã số VAT"
"Vendor","Nhà cung cấp"
"View","Xem"
"View Demo","Xem demo"
"View Transaction","Xem giao dịch"
"View Transaction Details","Xem chi tiết giao dịch"
"Virtual PayPal Debit Card Transaction","Giao dịch thẻ ghi nợ PayPal ảo"
"Virtual Terminal Payment","Thanh toán ảo"
"Void","Hủy"
"We prefer PayPal (150 X 40)","Chúng tôi chấp nhận PayPal (150 X 40)"
"We prefer PayPal (150 X 60)","Chúng tôi chấp nhận PayPal (150 X 60)"
"Website Payments Plus","Website Payments Plus"
"Website Payments Pro (Includes Express Checkout)","Website Payments Pro (bao gồm thanh toán nhanh)"
"Website Payments Pro Hosted Solution","Giải pháp thanh toán website máy chủ chất lượng cao"
"Website Payments Pro Hosted Solution (Includes Express Checkout)","Website Payments Pro Hosted Solution (bao gồm thanh toán nhanh)"
"Website Payments Pro Hosted Solution and Express Checkout","Website Payments Pro Hosted Solution và thanh toán nhanh"
"Website Payments Pro Payflow Edition (Includes Express Checkout)","Website Payments Pro Payflow Edition (bao gồm thanh toán nhanh)"
"Website Payments Pro Payflow Edition and Express Checkout","Website Payments Pro Payflow Edition và thanh toán nhanh"
"Website Payments Pro and Express Checkout","Website Payments Pro và thanh toán nhanh"
"Website Payments Standard","Website Payments Standard"
"Website Payments Standard (Includes Express Checkout)","Website Payments Standard (bao gồm thanh toán nhanh)"
"Website Payments Standard Payment","Thanh toán Website Payments Standard"
"What is PayPal?","PayPal là gì?"
"Whether to create a billing agreement, if there are no active billing agreements available.","Có tạo thỏa thuận thanh toán không, nếu không có thỏa thuận thanh toán nào đang hoạt động."
"Will appear as a payment option only for customers who have at least one active billing agreement.","Sẽ hiển thị như là một tùy chọn thanh toán chỉ dành cho khách hàng có ít nhất một thỏa thuận thanh toán hoạt động."
"WorldLink Withdrawal","Rút tiền WorldLink"
"Would you like to sign a billing agreement to streamline further purchases with PayPal?","Bạn có muốn ký thỏa thuận thanh toán để xét duyệt cho các lần mua hàng sau với PayPal?"
"Wrong PayPal Express Checkout Token specified.","Token Thanhh toán nhanh Paypal sai."
"Yes","Có"
"Yes (PayPal recommends this option)","Có (PayPal khuyến nghị lựa chọn này)"
"Yes. Matched Address and five-didgit ZIP","Có. Địa chỉ và năm-chữ số ZIP phù hợp"
"You cannot void a verification transaction","Bạn không thể hủy quá trình xác thực"
"You will be redirected to the PayPal website in a few seconds.","Bạn sẽ được chuyển hướng tới website PayPal trong một vài giây."
"You will be redirected to the PayPal website when you place an order.","Bạn sẽ được chuyển hướng tới website PayPal khi bạn đặt hàng."
"You will be redirected to the PayPal website.","Bạn sẽ được chuyển hướng tới website PayPal."
"You will be required to enter your payment details after you place an order.","Bạn sẽ được yêu cầu truy cập chi tiết thanh toán của bạn sau khi bạn đặt hàng."
"Zip/Postal Code","Mã bưu chính/bưu điện"
"eBay Auction Payment","Thanh toán đấu giá eBay"
