"Log into Magento Admin Page","Đăng nhập vào trang quản trị Magento"
"Logged in as %s","Đăng nhập như %s"
"Login","Đăng nhập"
"Low Stock","Thiếu hàng"
"MAJOR","Chủ yếu"
"MINOR","Thứ yếu"
"MS Excel XML","MS Excel XML"
"Magento Admin","Magento Admin"
"Magento Commerce - Administrative Panel","Magento Commerce - Administrative Panel"
"Magento Connect","Magento Connect"
"Magento Connect Manager","Người quản lý Magento Connect"
"Magento Logo","Magento Logo"
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc."
"Magento root directory","Thư mục Magento gốc"
"Magento ver. %s","Magento phiên bản %s"
"Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc.","Magento&trade; is a trademark of Magento Inc.<br/>Copyright &copy; %s Magento Inc."
"Make sure that data encoding in the file is consistent and saved in one of supported encodings (UTF-8 or ANSI).","Hãy chắc chắn rằng mã hóa dữ liệu trong tập tin là phù hợp và được lưu vào một trong các bảng mã được hỗ trợ (UTF-8 hoặc ANSI)."
"Manage Attribute Sets","Quản lý các thiết lập thuộc tính"
"Manage Attributes","Quản lý các thuộc tính"
"Manage Categories","Quản lý các danh mục"
"Manage Content","Quản lý các nội dung"
"Manage Currency Rates","Quản lý ngoại tệ"
"Manage Customers","Quản lý khách hàng"
"Manage Options (values of your attribute)","Quản lý lựa chọn (giá trị của thuộc tính)"
"Manage Ratings","Quản lý xếp hạng"
"Manage Stores","Quản lý cửa hàng"
"Manage Tax Rules","Quản lý quy tắc thuế"
"Manage Tax Zones and Rates","Quản lý vùng và giá thuế"
"Manage Titles (Size, Color, etc.)","Quản lý tiêu đề (Kích thước, Màu sắc,...)"
"Manual","Hướng dẫn sử dụng"
"Matched Expression","Phương pháp diễn đạt"
"Maximum sender name length is 255. Please correct your settings.","Số ký tự tên người gửi tối đa là 255."
"Mb","Mb"
"Media (.avi, .flv, .swf)","Media (.avi, .flv, .swf)"
"Media storages synchronization has completed!","Đồng bộ bộ nhớ truyền thông đã hoàn thành!"
"Messages Inbox","Hộp tin nhắn"
"Month","Tháng"
"Most Viewed","Được xem nhiều nhất"
"Most Viewed Products","Sản phẩm xem nhiều nhất"
"Multiple Select","Lựa chọn nhiều nhất"
"My Account","Tài khoản của tôi"
"My Applications","Ứng dụng của tôi"
"N/A","N/A"
"NOTICE","CHÚ Ý"
"Name","Tên"
"Name:","Tên:"
"Never (production)","Never (production)"
"New ","Mới "
"New API Key","Mã API mới"
"New Accounts","Tài khoản mới"
"New Attribute","Thuộc tính mới"
"New Block","Block mới"
"New Category","Loại mặt hàng mới"
"New Class","Class mới"
"New Condition","Điều kiện mới"
"New Custom Variable","Biến tùy chỉnh mới"
"New Customer","Khách hàng mới"
"New Customers","Khách hàng mới"
"New Design Change","Thay đổi thiết kế mới"
"New Email Template","Mẫu email mới"
"New Group","Nhóm mới"
"New Invoice","Hóa đơn mới"
"New Item Type","Loại mặt hàng mới"
"New Memo","Memo mới"
"New Memo for #%s","Memo mới cho #%s"
"New Page","Trang mới"
"New Password","Mật khẩu mới"
"New Poll","Ý kiến mới"
"New Profile","Hồ sơ mới"
"New Rate","Tỷ giá mới"
"New Rating","Xếp hạng mới"
"New Review","Ý kiến đánh giá mới"
"New Role","Vai trò mới"
"New Rule","Quy định mới"
"New Search","Tìm kiếm mới"
"New Set","Thiết lập mới"
"New Shipment","Lô hàng mới"
"New Sitemap","Sơ đồ mới"
"New Store View","Cửa hàng mới"
"New System Template","Hệ thống mẫu mới"
"New Tag","Từ khóa mới"
"New Template","Mẫu mới"
"New User","Người dùng mới"
"New Variable","Biến mới"
"New Website","Website mới"
"New password field cannot be empty.","Trường mật khẩu mới không thể bỏ trống."
"Newsletter","Bản tin"
"Newsletter Problems","Những vấn đề bản tin"
"Newsletter Queue","Bản tin"
"Newsletter Subscribers","Người đăng ký theo dõi bản tin"
"Newsletter Templates","Mẫu thư bản tin"
"Next month (hold for menu)","Tháng tiếp theo"
"Next year (hold for menu)","Năm tiếp theo"
"No","Không"
"No (price without tax)","Không (Giá không thuế)"
"No Data Found","Không tìm thấy dữ liệu"
"No Templates Found","Không tìm thấy mẫu"
"No change","Không đổi"
"No customer id defined.","Không xác định được mã số khách hàng."
"No information available.","Không có thông tin."
"No profile loaded...","Không tải được hồ sơ..."
"No records found for this period.","Không tìm thấy dữ liệu trong khoảng thời gian này."
"No records found.","Không tìm thấy dữ liệu."
"No report code specified.","Không có mã báo cáo theo quy định."
"No search keywords.","Không có từ khóa."
"No search modules were registered","Không tìm thất module đã đăng kí"
"No wishlist item id defined.","Không xác định được mã mặt hàng trong danh sách thích."
"None","Không"
"Note:","Chú ý:"
"Notes","Chú ý"
"Notifications","Thông báo"
"Number of Orders","Số lượng đơn hàng"
"Number of Uses","Số lần sử dụng"
"Number of Views","Số lượt xem"
"Number of records:","Số hồ sơ:"
"OAuth Consumers","Người tiêu dùng OAuth"
"OAuth authorization for admin","Xác nhận cấp phép OAuth cho quản trị viên"
"OAuth authorization simple for admin","Xác nhận cấp phép OAuth đơn giản cho quản trị viên"
"OK","OK"
"Old rate:","Tỉ giá cũ:"
"Once you log into your PayPal Advanced account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Khi bạn đăng nhập vào tài khoản PayPal nâng cao của bạn, chuyển hướng tới phần Cài đặt dịch vụ - Trang thanh toán lưu trữ trên máy - cài đặt menu và lựa chọn giống miêu tả dưới đây"
"Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Khi bạn đăng nhập vào tài khoản Liên kết PayPal Payflow của bạn, chuyển hướng tới phần Cài đặt dịch vụ - Trang thanh toán lưu trữ trên máy - cài đặt menu và lựa chọn giống miêu tả dưới đây"
"One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details.","Một hoặc nhiều tập tin truyền thông không được đồng bộ hóa trong quá trình đồng bộ hóa dữ liệu truyền thông."
"One or more of the Cache Types are invalidated:","Một hoặc nhiều loại bộ nhớ đệm bị vô hiệu hóa:"
"Online Customers","Khách hàng trực tuyến"
"Only Once (version upgrade)","Chỉ một lần (phiên bản nâng cấp)"
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.","Chỉ các thuộc tính với quy mô "" Toàn cầu "", đầu vào "" Dropdown "" và sử dụng để tạo sản phẩm có thể cấu hình "" Yes"" là có sẵn."
"Only mapped fields","Chỉ các trường tương ứng"
"Optional","Tùy chọn"
"Options","Tùy chọn"
"Options is required","Tùy chọn là bắt buộc"
"Order","Đơn hàng"
"Order #%s","Đơn hàng #%s"
"Order #%s (%s)","Đơn hàng #%s (%s)"
"Order Created Date","Ngày tạo đơn hàng"
"Order ID","Order ID"
"Order Totals","Tổng số đơn hàng"
"Order Updated Date","Ngày cập nhật đơn hàng"
"Order Updated Date report is real-time, does not need statistics refreshing.","Ngày cập nhật báo cáo phải là thời gian thực, không cần làm mới thống kê."
"Orders","Đơn hàng"
"Original Magento attribute names in first row:","Tên thuộc tính Magento nguyên gốc ở dòng đầu tiên:"
"Out of stock","Hết hàng"
"PDT (Payment Data Transfer) Only","Chỉ cho PDT (Payment Data Transfer - Chuyển dữ liệu thanh toán)"
"Package Extensions","Đóng gói phần mềm mở rộng"
"Pages","Trang"
"Parent Product Thumbnail","Ảnh sản phẩm chính thu nhỏ"
"Parent Transaction ID","Mã giao dịch cha"
"Passive mode","Trạng thái bị động"
"Password","Mật khẩu"
"Password Confirmation","Xác nhận mật khẩu"
"Password confirmation must be same as password.","Mật khẩu xác thực cần phải giống mật khẩu gốc."
"Password must be at least of %d characters.","Mật khẩu chứa ít nhất %d kí tự."
"Password must include both numeric and alphabetic characters.","Mật khẩu cần bao gồm cả số và chữ cái."
"Password:","Mật khẩu:"
"Path:","Đường dẫn:"
"Payment method instance is not available.","Phương pháp thanh toán không được hỗ trợ."
"Payment method is not available.","Phương pháp thanh toán không được hỗ trợ."
"Payment method must be specified.","Phương pháp thanh toán cần được xác định."
"Pending Reviews","Đánh giá chờ duyệt"
"Pending Tags","Thẻ chờ duyệt"
"Per Item","Mỗi mặt hàng"
"Per Order","Mỗi đơn hàng"
"Percent","Phần trăm"
"Performed At","Thực hiện tại"
"Period","Thời gian"
"Permanent (301)","Permanent (301)"
"Permissions","Sự cấp phép"
"Personal Information","Thông tin cá nhân"
"Phone:","Điện thoại:"
"Please Select","Vui lòng chọn"
"Please confirm site switching. All data that hasn\'t been saved will be lost.","Vui lòng xác nhận việc chuyển site. Tất cả dữ liệu chưa được lưu sẽ bị mất."
"Please enter 6 or more characters.","Vui lòng nhập 6 kí tự trở lên."
"Please enter a number greater than 0 in this field.","Vui lòng nhập một số lớn hơn 0 vào trường này."
"Please enter a valid $ amount. For example $100.00.","Vui lòng nhập một số $ có giá trị. Ví dụ $100.00."
"Please enter a valid URL. For example http://www.example.com or www.example.com","Vui lòng nhập một URL đúng. Ví dụ http://www.example.com hoặc www.example.com"
"Please enter a valid URL. http:// is required","Vui lòng nhập một URL đúng. Bắt buộc chứa http: //"
"Please enter a valid credit card number.","Vui lòng nhập thẻ tín dụng đúng."
"Please enter a valid date.","Vui lòng nhập một ngày đúng."
"Please enter a valid email address. For example johndoe@domain.com.","Vui lòng nhập một địa chỉ email đúng. Ví dụ johndoe@domain.com."
"Please enter a valid email.","Vui lòng nhập email đúng."
"Please enter a valid number in this field.","Vui lòng nhập một số đúng trong trường này."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Vui lòng nhập một số điện thoại đúng. Ví dụ (123) 456-7890 hoặc 123-456-7890."
"Please enter a valid social security number. For example 123-45-6789.","Xin vui lòng nhập một số an sinh xã hội có hiệu lực. Ví dụ 123-45-6789."
"Please enter a valid value from list","Vui lòng nhập một giá trị đúng từ danh sách"
"Please enter a valid value, ex: 10,20,30","Vui lòng nhập một giá trị đúng, ví dụ: 10,20,30"
"Please enter a valid zip code.","Vui lòng nhập mã bưu chính đúng."
"Please enter a valid zip code. For example 90602 or 90602-1234.","Vui lòng nhập mã bưu chính đúng. Ví dụ 90602 hoặc 90602-1234."
"Please enter another credit card number to complete your purchase.","Vui lòng nhập một số thẻ tín dụng để mua hàng."
"Please enter password","Vui lòng nhập mật khẩu"
"Please enter password to confirm rollback.","Vui lòng nhập mật khẩu để xác nhận."
"Please enter valid password.","Vui lòng nhập mật khẩu đúng."
"Please make sure that all global admin search modules are installed and activated.","Hãy chắc chắn rằng tất cả các module tìm kiếm quản trị toàn cầu được cài đặt và kích hoạt."
"Please make sure that your changes were saved before running the profile.","Hãy đảm bảo rằng những thay đổi của bạn đã được lưu trước khi chạy hồ sơ cá nhân."
"Please make sure your passwords match.","Hãy chắc chắn rằng mật khẩu của bạn đúng."
"Please select State/Province.","Vui lòng chọn Tỉnh/Thành."
"Please select a customer.","Vui lòng chọn khách hàng."
"Please select a store.","Vui lòng chọn cửa hàng."
"Please select an option.","Vui lòng chọn một tùy chọn."
"Please select catalog searches.","Vui lòng chọn danh mục tìm kiếm."
"Please select customer(s).","Vui lòng chọn khách hàng."
"Please select message(s).","Vui lòng chọn tin nhắn."
"Please select one of the above options.","Vui lòng chọn một trong những tùy chọn bên trên."
"Please select one of the options.","Vui lòng chọn một trong những tùy chọn."
"Please select review(s).","Vui lòng chọn đánh giá."
"Please select tag(s).","Vui lòng chọn (nhiều) thẻ."
"Please specify backup creation options","Vui lòng ghi rõ tùy chọn tạo bản sao lưu."
"Please specify the admin custom URL.","Vui lòng ghi rõ URL quản trị được tùy chỉnh."
"Please try to logout and sign in again.","Vui lòng thử đăng xuất và đăng nhập lại."
"Please type the letters from the image:","Vui lòng nhập các ký tự từ hình ảnh:"
"Please use in this field only ""a-z,0-9,_"".","Vui lòng dùng các kí tự ""a-z,0-9,_""."
"Please use letters only (a-z) in this field.","Vui lòng chỉ sử dụng các ký tự (a-z) trong trường này."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Vui lòng sử dụng số điện thoại trong trường. Hãy tránh các khoảng trống hoặc ký tự khác như dấu chấm hoặc dấu phẩy."
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Vui lòng chỉ dùng các ký tự (a-z or A-Z), chữ số (0-9) hoặc khoảng trống trong trường này."
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Vui lòng chỉ dùng các ký tự (a-z) hoặc chữ số (0-9) trong trường này. Không dùng khoảng trống hoặc các ký tự khác."
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","Vui lòng chỉ dùng các ký tự (a-z) hoặc chữ số (0-9) hay khoảng trống và # trong trường này."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Vui lòng dùng định dạng ngày tháng này: dd/mm/yyyy. Ví dụ 17/03/2006 cho ngày 17 tháng 3 năm 2006."
"Please wait while the indexes are being refreshed.","Vui lòng đợi trong khi danh mục đang được làm mới."
"Please wait, loading...","Vui lòng đợi, đang tải..."
"Please wait...","Vui lòng đợi..."
"Please, add some answers to this poll first.","Vui lòng trả lời khảo sát này trước."
"Please, select ""Visible in Stores"" for this poll first.","Vui lòng chọn ""Hiển thị trên cửa hàng"" cho khảo sát này đầu tiên."
"Poll Manager","Quảng lý khảo sát"
"Polls","Khảo sát"
"Popular","Phổ biến"
"Position","Vị trí"
"Position of Watermark for %s","Vị trí chèn Watermark cho %s"
"Pregenerated configurable swatches image files.","Những tập tin hình ảnh mẫu có thể được cấu hình đã được tạo."
"Pregenerated product images files.","Những tập tin hình ảnh sản phẩm đã được tạo."
"Prev. month (hold for menu)","Tháng trước"
"Prev. year (hold for menu)","Năm trước"
"Preview","Xem trước"
"Preview Template","Xem trước mẫu"
"Price","Giá"
"Price alert subscription was saved.","Đăng ký nhận thông báo giá đã được lưu."
"Price:","Giá:"
"Processed <strong>%s%% %s/%d</strong> records","Hồ sơ <strong>%s%% %s/%d</strong> đã được xử lý"
"Product","Sản phẩm"
"Product Name","Tên sản phẩm"
"Product Reviews","Đánh giá về sản phẩm"
"Product Tax Classes","Loại thuế áp dụng cho sản phẩm"
"Product Thumbnail Itself","Ảnh sản phẩm thu nhỏ"
"Product is not loaded.","Sản phẩm không tải được."
"Product:","Sản phẩm:"
"Products","Sản phẩm"
"Products Bestsellers Report","Báo cáo sản phẩm bán chạy nhất"
"Products Most Viewed Report","Báo cáo sản phẩm được xem nhiều nhất"
"Products Ordered","Sản phẩm đã được đặt hàng"
"Products in Carts","Sản phẩm trong giỏ hàng"
"Profile Action","Hồ sơ cá nhân"
"Profile Actions XML","Hồ sơ cá nhân XML"
"Profile Direction","Thư mục hồ sơ"
"Profile History","Lịch sử hồ sơ"
"Profile Information","Thông tin hồ sơ"
"Profile Name","Tên hồ sơ"
"Profile Payments","Các khoản thanh toán hồ sơ"
"Profile Schedule","Kế hoạch cá nhân"
"Profile Wizard","Hướng dẫn"
"Profiles","Hồ sơ"
"Promo","Khuyến mại"
"Promotions","Chương trình khuyến mại"
"Purchased Item","Sản phẩm đã mua"
"Put store on the maintenance mode while backup creation","Bật chế độ bảo trì cửa hàng khi đang sao lưu dữ liệu"
"Put store on the maintenance mode while rollback processing","Bật chế độ bảo trì cửa hàng khi xử lý rollback"
"Quantity","Số lượng"
"Queue Refresh","Chờ làm mới"
"Queued... Cancel","Chờ... Hủy"
"REST Roles","REST Roles"
"Radio Buttons","Các nút Radio"
"Rates","Giá"
"Read details","Xem chi tiết"
"Rebuild","Xây dựng lại"
"Rebuild Catalog Index","Tạo lại chỉ mục danh mục hàng"
"Rebuild Flat Catalog Category","Tạo lại cấu trúc danh mục phẳng"
"Rebuild Flat Catalog Product","Tạo lại danh mục sản phẩm phẳng"
"Recent Orders","Các đơn hàng gần đây"
"Recent statistics have been updated.","Những thống kê gần đây đã được cập nhật."
"Recurring Profile View","Lượng xem hồ sơ định kỳ"
"Recursive Dir","Recursive Dir"
"Redirect","Chuyển hướng"
"Reference","Tài liệu tham khảo"
"Reference ID","ID tài liệu tham khảo"
"Refresh","Làm mới"
"Refresh Now*","Làm mới ngay*"
"Refresh Roles","Làm mới vai trò"
"Refresh Statistics","Làm mới thống kê"
"Region/State","Khu vực/Tỉnh thành"
"Regular Price:","Giá thông thường:"
"Reject","Từ chối"
"Reject token authorization Pop Up for admin","Chặn Pop up cấp phép token cho quản trị viên"
"Reject token authorization for admin","Từ chối cấp phép token cho quản trị viên"
"Rejection Of Authorization","Từ chối cấp phép"
"Release","Phát hành"
"Release Stability","Phiên bản ổn định"
"Release Version","Số phiên bản mới phát hành"
"Reload captcha","Nạp lại mã xác nhận"
"Remote FTP","Xóa FTP"
"Remove","Xóa"
"Reports","Báo cáo"
"Request Path","Đường dẫn yêu cầu"
"Required","Yêu cầu"
"Reset","Thiết lập lại"
"Reset Filter","Thiết lập lại bộ lọc"
"Reset Password","Đặt lại mật khẩu"
"Reset a Password","Đặt lại mật khẩu"
"Resize","Thay đổi kích thước"
"Resource Access","Truy cập tài nguyên"
"Resources","Tài nguyên"
"Results","Kết quả"
"Retrieve Password","Quên mật khẩu"
"Return Html Version","Quay trở lại Phiên bản Html"
"Revenue","Lợi nhuận"
"Reviews","Đánh giá"
"Reviews and Ratings","Đánh giá và xếp hạng"
"Rewrite Rules","Quy tắc ghi đè"
"Role ID","Mã số vai trò"
"Role Info","Thông tin về Vai trò"
"Role Information","Thông tin về Vai trò"
"Role Name","Tên vai trò"
"Role Resources","Role Resources"
"Role Users","Role Users"
"Roles","Vai trò"
"Roles Resources","Nguồn vai trò"
"Root Category","Loại mặt hàng gốc"
"Rotate CCW","Quay ngược chiều kim đồng hồ"
"Rotate CW","Quay theo chiều kim đồng hồ"
"Run","Chạy"
"Run Profile","Chạy hồ sơ"
"Run Profile Inside This Window","Chạy hồ sơ trong cửa sổ này"
"Run Profile in Popup","Chạy hồ sơ trong popup"
"Running... Kill","Đang chạy... Hủy"
"SKU","SKU"
"SKU:","SKU:"
"SSL Error: Invalid or self-signed certificate","Lỗi SSL: Xác nhận không đúng hoặc tự gán"
"Sales","Doanh thu"
"Sales Report","Báo cáo doanh thu"
"Samples","Mẫu"
"Save","Lưu"
"Save & Generate","Lưu và tạo mới"
"Save Account","Lưu tài khoản"
"Save Cache Settings","Lưu cài đặt bộ nhớ đệm"
"Save Config","Lưu thiết lập"
"Save Currency Rates","Lưu tỉ giá ngoại tệ"
"Save Profile","Lưu hồ sơ"
"Save Role","Lưu vai trò"
"Save Template","Lưu mẫu"
"Save User","Lưu người dùng"
"Save and Continue Edit","Lưu và tiếp tục chỉnh sửa"
"Search","Tìm kiếm"
"Search Index","Tìm kiếm danh mục"
"Search Term","Cụm từ tìm kiếm"
"Search Terms","Các cụm từ tìm kiếm"
"Select","Chọn"
"Select All","Chọn tất cả"
"Select Category","Chọn loại mặt hàng"
"Select Date","Chọn ngày"
"Select Range","Chọn khoảng"
"Select date","Chọn ngày"
"Selected allowed currency ""%s"" is not available in installed currencies.","Ngoại tệ được phép đã chọn ""%s"" không có trong những ngoại tệ đã được cài đặt."
"Selected base currency is not available in installed currencies.","Ngoại tệ cơ sở đã chọn không có trong những ngoại tệ đã được cài đặt."
"Selected default display currency is not available in allowed currencies.","Hiển thị ngoại tệ mặc định đã chọn không có trong những ngoại tệ được cho phép."
"Selected default display currency is not available in installed currencies.","Hiển thị ngoại tệ mặc định đã chọn không có trong những ngoại tệ được cài đặt."
"Self-assigned roles cannot be deleted.","Không thể xóa những vai trò tự phân quyền"
"Sender","Người gửi"
"Separate Email","Email"
"Shipment #%s comment added","Ý kiến cho đơn giao hàng #%s được được thêm vào"
"Shipment #%s created","Giao hàng #%s đã được tạo"
"Shipment Comments","Những ý kiến cho đơn giao hàng"
"Shipment History","Lịch sử giao hàng"
"Shipments","Giao hàng"
"Shipping","Giao hàng"
"Shipping Address","Địa chỉ giao hàng"
"Shipping Address: ","Địa chỉ giao hàng:"
"Shipping Origin","Nguồn gốc đơn hàng"
"Shipping Price","Giá vận chuyển"
"Shipping address selection is not applicable","Lựa chọn địa chỉ giao hàng không được áp dụng"
"Shipping method must be specified.","Phương pháp giao hàng cần được xác định."
"Shipping method selection is not applicable","Lựa chọn Phương pháp giao hàng không được áp dụng"
"Shopping Cart","Giỏ hàng"
"Shopping Cart Price Rules","Quy tắc giá theo giỏ hàng"
"Shopping Cart from %s","Giỏ hàng từ %s"
"Show By","Hiển thị theo"
"Show Report For:","Hiển thị báo cáo cho:"
"Show Reviews","Hiển thị đánh giá"
"Sitemap Information","Thông tin sơ đồ trang"
"Size for %s","Kích cỡ cho %s"
"Skip Category Selection","Bỏ qua lựa chọn loại mặt hàng"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","Một số mặt hàng trong đơn hàng này khác với hóa đơn chuyến hàng. Bạn có thể tạo đơn giao hàng chỉ sau khi tạo hóa đơn."
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.","Một số mặt hàng đặt mua không tồn tại trong danh mục hàng nữa và sẽ bị xóa nếu bạn cố gắng sửa đơn hàng."
"Sorry, this feature is coming soon...","Rất tiếc, tính năng này sẽ sớm được cập nhật..."
"Special Price:","Giá đặc biệt:"
"Specific Countries","Quốc gia xác định"
"Specified","Được xác định"
"Specified profile does not exist.","Hồ sơ xác định này không tồn tại."
"Spreadsheet Name:","Tên bảng tính:"
"Start Date","Ngày bắt đầu"
"Starting profile execution, please wait...","Đang thực hiện hồ sơ cá nhân, vui lòng đợi..."
"State/Province:","Tỉnh/Thành:"
"Static Blocks","Static Blocks"
"Status","Trạng thái"
"Status:","Trạng thái:"
"Stock Quantity:","Số lượng hàng trong kho:"
"Stock notification was saved.","Thông báo về hàng tồn kho đã được lưu."
"Store","Cửa hàng"
"Store Email Addresses Section","Địa chỉ Email của cửa hàng"
"Store View","Cửa hàng"
"Store:","Cửa hàng:"
"Stores","Các cửa hàng"
"Subject","Tiêu đề"
"Submit","Gửi"
"Subpackage cannot be conflicting.","Các gói không được xung đột với nhau."
"Subtotal","Tổng"
"Switch/Solo/Maestro Only","Switch/Solo/Maestro Only"
"Symbol","Biểu tượng"
"Synchronization is required.","Việc ồng bộ hóa là bắt buộc."
"Synchronization of media storages has been successfully completed.","Đồng bộ hóa kho lưu trữ truyền thông hoàn tất thành công."
"Synchronize","Đồng bộ"
"Synchronizing %s to %s","Đang đồng bộ %s tới %s"
"Synchronizing...","Đang đồng bộ..."
"System","Hệ thống"
"System Section","Hệ thống"
"System busy","Hệ thống đang bận"
"Tags","Thẻ"
"Target Path","Đường dẫn mục tiêu"
"Tax","Thuế"
"Tb","Tb"
"Template","Mẫu"
"Template Content","Nội dung mẫu"
"Template Information","Thông tin mẫu"
"Template Name","Tên mẫu"
"Template Styles","Hình thức mẫu"
"Template Subject","Chủ đề mẫu"
"Template Type","Dạng mẫu"
"Temporary (302)","Tạm thời (302)"
"Terms and Conditions","Điều khoản và điều kiện"
"Text","Văn bản"
"The Catalog Rewrites were refreshed.","Ghi đè danh mục hàng đã được làm mới."
"The CatalogInventory Stock Status has been rebuilt.","Trạng thái danh mục hàng tồn kho đã được thiết lập lại."
"The Comment Text field cannot be empty.","Trường bình luận không được bỏ trống."
"The Flat Catalog Product was rebuilt","Danh mục sản phẩm đã được thiết lập lại"
"The JavaScript/CSS cache has been cleaned.","Bộ nhớ đệm JavaScript/CSS đã được làm sạch."
"The JavaScript/CSS cache has been cleared.","Bộ nhớ đệm JavaScript/CSS đã được xóa."
"The Layered Navigation indexing has been queued.","Danh mục điều hướng phân tầng đã được xếp hàng đợi"
"The Layered Navigation indexing queue has been canceled.","Danh mục điều hướng phân tầng đang đợi đã bị hủy"
"The Layered Navigation indices were refreshed.","Các lớp chỉ số danh mục đã được làm mới."
"The Layered Navigation process has been queued to be killed.","Quá trình phân lớp đã được xếp hàng đợi hủy."
"The Magento cache storage has been flushed.","Lưu trữ bộ nhớ đệm Magento đã được làm sạch."
"The URL Rewrite has been deleted.","URL Rewrite đã bị xóa."
"The URL Rewrite has been saved.","URL Rewrite đã được lưu."
"The account has been saved.","Các tài khoản đã được lưu."
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","Các kho lưu trữ có thể được giải nén <a href=""%s"">%s</a> trên hệ thống Windows"
"The attribute set has been removed.","Các thiết lập thuộc tính đã được gỡ bỏ."
"The backup's creation process will take time.","Quá trình tạo bản sao lưu sẽ tốn thời gian."
"The billing agreement has been canceled.","Các thỏa thuận thanh toán đã bị hủy."
"The billing agreement has been deleted.","Các thỏa thuận thanh toán đã bị xóa."
"The cache storage has been flushed.","Quá trình lưu trữ bộ nhớ đệm đã được làm sạch."
"The carrier needs to be specified.","Người vận chuyển cần phải được xác định."
"The catalog index has been rebuilt.","Chỉ mục danh mục hàng đã được xây dựng lại."
"The catalog rewrites have been refreshed.","Ghi đè danh mục hàng đã được làm mới."
"The configurable swatches image cache was cleaned.","Bộ nhớ đệm hình ảnh cấu hình mẫu đã được xóa."
"The configuration has been saved.","Cấu hình đã được lưu."
"The credit memo has been canceled.","Hoàn tiền đã bị hủy."
"The credit memo has been created.","Hoàn tiền đã được tạo."
"The credit memo has been voided.","Hoàn tiền đã được hủy bỏ."
"The custom variable has been deleted.","Biến tùy chỉnh đã bị xóa."
"The custom variable has been saved.","Biến tùy chỉnh đã được lưu."
"The customer has been deleted.","Khách hàng đã bị xóa."
"The customer has been saved.","Khách hàng đã được lưu."
"The design change has been deleted.","Giao diện đã bị xóa."
"The design change has been saved.","Giao diện đã được lưu."
"The email address is empty.","Địa chỉ email bị bỏ trống."
"The email template has been deleted.","Email mẫu đã bị xóa."
"The email template has been saved.","Email mẫu đã được lưu."
"The flat catalog category has been rebuilt.","Cấu trúc danh mục hàng đã được thiết lập lại."
"The group node name must be specified with field node name.","Tên nhóm nút phải được xác định bởi trường tên nút."
"The image cache was cleaned.","Các bộ nhớ đệm hình ảnh đã được làm sạch."
"The image cache was cleared.","Các bộ nhớ đệm hình ảnh đã được xóa."
"The invoice and shipment have been created.","Các hóa đơn và lô hàng đã được tạo ra."
"The invoice and the shipment  have been created. The shipping label cannot be created at the moment.","Hóa đơn và chứng từ vận chuyển đã được tạo ra. Các nhãn vận chuyển không thể được tạo ra tại thời điểm này."
"The invoice has been canceled.","Hóa đơn đã bị hủy."
"The invoice has been captured.","Hóa đơn đã được chụp."
"The invoice has been created.","Hóa đơn đã được tạo."
"The invoice has been voided.","Hóa đơn đã bị hủy bỏ."
"The invoice no longer exists.","Hóa đơn không còn tồn tại."
"The item %s (SKU %s) does not exist in the catalog anymore.","Sản phẩm %s (%s SKU) không tồn tại trong danh mục hàng nữa."
"The order does not allow creating an invoice.","Đơn đặt hàng không cho phép tạo ra hóa đơn."
"The order no longer exists.","Đơn đặt hàng không tồn tại."
"The poll has been deleted.","Bình chọn đã bị xóa."
"The poll has been saved.","Bình chọn đã được lưu."
"The profile has been deleted.","Các hồ sơ đã bị xóa."
"The profile has been saved.","Các hồ sơ đã được lưu."
"The profile has been updated.","Các hồ sơ đã được cập nhật."
"The profile has no changes.","Các hồ sơ không thay đổi."
"The profile you are trying to save no longer exists","Hồ sơ bạn đang lưu không tồn tại"
"The rating has been deleted.","Xếp hạng đã bị xóa."
"The rating has been saved.","Xếp hạng đã được lưu."
"The role has been deleted.","Vai trò đã bị xóa."
"The role has been saved.","Vai trò đã được lưu."
"The role has been successfully saved.","Vai trò đã được lưu thành công."
"The roles have been refreshed.","Các vai trò đã được làm mới."
"The search index has been rebuilt.","Các chỉ mục tìm kiếm đã được xây dựng lại.
"The shipment has been sent.","Các lô giao hàng đã được tạo."
"The shipping label has been created.","Các nhãn vận chuyển đã được tạo."
